Year,Label,ID,Value1,Value2,Description,Suggested Weight,Indicator Name,Include,ID2,Description2,Data Type,Table Type
2005,Time of arrival at work categorization,JWAP,008,008,12:40 a.m. to 12:44 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,009,009,12:45 a.m. to 12:49 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,010,010,12:50 a.m. to 12:59 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,011,011,1:00 a.m. to 1:04 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,012,012,1:05 a.m. to 1:09 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,013,013,1:10 a.m. to 1:14 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,014,014,1:15 a.m. to 1:19 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,015,015,1:20 a.m. to 1:24 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,016,016,1:25 a.m. to 1:29 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,017,017,1:30 a.m. to 1:34 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,018,018,1:35 a.m. to 1:39 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,019,019,1:40 a.m. to 1:44 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,020,020,1:45 a.m. to 1:49 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,021,021,1:50 a.m. to 1:59 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,022,022,2:00 a.m. to 2:04 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,023,023,2:05 a.m. to 2:09 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,024,024,2:10 a.m. to 2:14 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,025,025,2:15 a.m. to 2:19 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,026,026,2:20 a.m. to 2:24 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,027,027,2:25 a.m. to 2:29 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,028,028,2:30 a.m. to 2:34 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,029,029,2:35 a.m. to 2:39 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,030,030,2:40 a.m. to 2:44 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,031,031,2:45 a.m. to 2:49 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,032,032,2:50 a.m. to 2:54 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,033,033,2:55 a.m. to 2:59 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,034,034,3:00 a.m. to 3:04 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,035,035,3:05 a.m. to 3:09 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,036,036,3:10 a.m. to 3:14 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,037,037,3:15 a.m. to 3:19 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,038,038,3:20 a.m. to 3:24 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,039,039,3:25 a.m. to 3:29 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,040,040,3:30 a.m. to 3:34 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,041,041,3:35 a.m. to 3:39 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,042,042,3:40 a.m. to 3:44 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,043,043,3:45 a.m. to 3:49 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,044,044,3:50 a.m. to 3:54 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,045,045,3:55 a.m. to 3:59 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,046,046,4:00 a.m. to 4:04 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,047,047,4:05 a.m. to 4:09 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,048,048,4:10 a.m. to 4:14 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,049,049,4:15 a.m. to 4:19 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,050,050,4:20 a.m. to 4:24 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,051,051,4:25 a.m. to 4:29 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,052,052,4:30 a.m. to 4:34 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,053,053,4:35 a.m. to 4:39 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,054,054,4:40 a.m. to 4:44 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,055,055,4:45 a.m. to 4:49 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,056,056,4:50 a.m. to 4:54 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,057,057,4:55 a.m. to 4:59 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,058,058,5:00 a.m. to 5:04 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,059,059,5:05 a.m. to 5:09 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,060,060,5:10 a.m. to 5:14 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,061,061,5:15 a.m. to 5:19 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,062,062,5:20 a.m. to 5:24 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,063,063,5:25 a.m. to 5:29 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,064,064,5:30 a.m. to 5:34 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,065,065,5:35 a.m. to 5:39 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,066,066,5:40 a.m. to 5:44 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,067,067,5:45 a.m. to 5:49 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,068,068,5:50 a.m. to 5:54 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,069,069,5:55 a.m. to 5:59 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,070,070,6:00 a.m. to 6:04 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,071,071,6:05 a.m. to 6:09 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,072,072,6:10 a.m. to 6:14 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,073,073,6:15 a.m. to 6:19 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,074,074,6:20 a.m. to 6:24 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,075,075,6:25 a.m. to 6:29 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,076,076,6:30 a.m. to 6:34 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,077,077,6:35 a.m. to 6:39 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,078,078,6:40 a.m. to 6:44 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,079,079,6:45 a.m. to 6:49 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,080,080,6:50 a.m. to 6:54 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,081,081,6:55 a.m. to 6:59 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,082,082,7:00 a.m. to 7:04 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,083,083,7:05 a.m. to 7:09 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,084,084,7:10 a.m. to 7:14 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,085,085,7:15 a.m. to 7:19 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,086,086,7:20 a.m. to 7:24 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,087,087,7:25 a.m. to 7:29 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,088,088,7:30 a.m. to 7:34 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,089,089,7:35 a.m. to 7:39 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,090,090,7:40 a.m. to 7:44 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,091,091,7:45 a.m. to 7:49 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,092,092,7:50 a.m. to 7:54 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,093,093,7:55 a.m. to 7:59 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,094,094,8:00 a.m. to 8:04 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,095,095,8:05 a.m. to 8:09 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,096,096,8:10 a.m. to 8:14 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,097,097,8:15 a.m. to 8:19 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,098,098,8:20 a.m. to 8:24 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,099,099,8:25 a.m. to 8:29 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,100,100,8:30 a.m. to 8:34 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,101,101,8:35 a.m. to 8:39 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,102,102,8:40 a.m. to 8:44 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,103,103,8:45 a.m. to 8:49 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,104,104,8:50 a.m. to 8:54 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,105,105,8:55 a.m. to 8:59 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,106,106,9:00 a.m. to 9:04 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,107,107,9:05 a.m. to 9:09 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,108,108,9:10 a.m. to 9:14 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,109,109,9:15 a.m. to 9:19 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,110,110,9:20 a.m. to 9:24 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,111,111,9:25 a.m. to 9:29 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,112,112,9:30 a.m. to 9:34 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,113,113,9:35 a.m. to 9:39 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,114,114,9:40 a.m. to 9:44 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,115,115,9:45 a.m. to 9:49 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,116,116,9:50 a.m. to 9:54 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,117,117,9:55 a.m. to 9:59 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,118,118,10:00 a.m. to 10:04 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,119,119,10:05 a.m. to 10:09 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,120,120,10:10 a.m. to 10:14 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,121,121,10:15 a.m. to 10:19 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,122,122,10:20 a.m. to 10:24 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,123,123,10:25 a.m. to 10:29 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,124,124,10:30 a.m. to 10:34 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,125,125,10:35 a.m. to 10:39 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,126,126,10:40 a.m. to 10:44 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,127,127,10:45 a.m. to 10:49 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,128,128,10:50 a.m. to 10:54 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,129,129,10:55 a.m. to 10:59 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,130,130,11:00 a.m. to 11:04 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,131,131,11:05 a.m. to 11:09 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,132,132,11:10 a.m. to 11:14 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,133,133,11:15 a.m. to 11:19 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,134,134,11:20 a.m. to 11:24 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,135,135,11:25 a.m. to 11:29 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,136,136,11:30 a.m. to 11:34 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,137,137,11:35 a.m. to 11:39 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,138,138,11:40 a.m. to 11:44 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,139,139,11:45 a.m. to 11:49 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,140,140,11:50 a.m. to 11:54 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,141,141,11:55 a.m. to 11:59 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,142,142,12:00 p.m. to 12:04 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,143,143,12:05 p.m. to 12:09 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,144,144,12:10 p.m. to 12:14 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,145,145,12:15 p.m. to 12:19 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,146,146,12:20 p.m. to 12:24 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,147,147,12:25 p.m. to 12:29 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,148,148,12:30 p.m. to 12:34 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,149,149,12:35 p.m. to 12:39 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,150,150,12:40 p.m. to 12:44 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,151,151,12:45 p.m. to 12:49 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,152,152,12:50 p.m. to 12:54 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,153,153,12:55 p.m. to 12:59 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,154,154,1:00 p.m. to 1:04 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,155,155,1:05 p.m. to 1:09 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,156,156,1:10 p.m. to 1:14 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,157,157,1:15 p.m. to 1:19 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,158,158,1:20 p.m. to 1:24 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,159,159,1:25 p.m. to 1:29 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,160,160,1:30 p.m. to 1:34 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,161,161,1:35 p.m. to 1:39 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,162,162,1:40 p.m. to 1:44 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,163,163,1:45 p.m. to 1:49 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,164,164,1:50 p.m. to 1:54 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,165,165,1:55 p.m. to 1:59 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,166,166,2:00 p.m. to 2:04 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,167,167,2:05 p.m. to 2:09 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,168,168,2:10 p.m. to 2:14 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,169,169,2:15 p.m. to 2:19 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,170,170,2:20 p.m. to 2:24 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,171,171,2:25 p.m. to 2:29 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,172,172,2:30 p.m. to 2:34 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,173,173,2:35 p.m. to 2:39 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,174,174,2:40 p.m. to 2:44 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,175,175,2:45 p.m. to 2:49 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,176,176,2:50 p.m. to 2:54 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,177,177,2:55 p.m. to 2:59 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,178,178,3:00 p.m. to 3:04 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,179,179,3:05 p.m. to 3:09 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,180,180,3:10 p.m. to 3:14 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,181,181,3:15 p.m. to 3:19 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,182,182,3:20 p.m. to 3:24 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,183,183,3:25 p.m. to 3:29 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,184,184,3:30 p.m. to 3:34 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,185,185,3:35 p.m. to 3:39 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,186,186,3:40 p.m. to 3:44 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,187,187,3:45 p.m. to 3:49 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,188,188,3:50 p.m. to 3:54 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,189,189,3:55 p.m. to 3:59 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,190,190,4:00 p.m. to 4:04 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,191,191,4:05 p.m. to 4:09 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,192,192,4:10 p.m. to 4:14 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,193,193,4:15 p.m. to 4:19 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,194,194,4:20 p.m. to 4:24 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,195,195,4:25 p.m. to 4:29 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,196,196,4:30 p.m. to 4:34 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,197,197,4:35 p.m. to 4:39 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,198,198,4:40 p.m. to 4:44 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,199,199,4:45 p.m. to 4:49 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,200,200,4:50 p.m. to 4:54 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,201,201,4:55 p.m. to 4:59 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,202,202,5:00 p.m. to 5:04 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,203,203,5:05 p.m. to 5:09 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,204,204,5:10 p.m. to 5:14 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,205,205,5:15 p.m. to 5:19 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,206,206,5:20 p.m. to 5:24 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,207,207,5:25 p.m. to 5:29 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,208,208,5:30 p.m. to 5:34 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,209,209,5:35 p.m. to 5:39 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,210,210,5:40 p.m. to 5:44 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,211,211,5:45 p.m. to 5:49 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,212,212,5:50 p.m. to 5:54 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,213,213,5:55 p.m. to 5:59 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,214,214,6:00 p.m. to 6:04 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,215,215,6:05 p.m. to 6:09 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,216,216,6:10 p.m. to 6:14 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,217,217,6:15 p.m. to 6:19 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,218,218,6:20 p.m. to 6:24 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,219,219,6:25 p.m. to 6:29 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,220,220,6:30 p.m. to 6:34 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,221,221,6:35 p.m. to 6:39 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,222,222,6:40 p.m. to 6:44 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,223,223,6:45 p.m. to 6:49 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,224,224,6:50 p.m. to 6:54 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,225,225,6:55 p.m. to 6:59 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,226,226,7:00 p.m. to 7:04 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,227,227,7:05 p.m. to 7:09 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,228,228,7:10 p.m. to 7:14 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,229,229,7:15 p.m. to 7:19 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,230,230,7:20 p.m. to 7:24 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,231,231,7:25 p.m. to 7:29 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,232,232,7:30 p.m. to 7:34 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,233,233,7:35 p.m. to 7:39 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,234,234,7:40 p.m. to 7:44 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,235,235,7:45 p.m. to 7:49 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,236,236,7:50 p.m. to 7:54 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,237,237,7:55 p.m. to 7:59 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,238,238,8:00 p.m. to 8:04 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,239,239,8:05 p.m. to 8:09 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,240,240,8:10 p.m. to 8:14 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,241,241,8:15 p.m. to 8:19 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,242,242,8:20 p.m. to 8:24 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,243,243,8:25 p.m. to 8:29 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,244,244,8:30 p.m. to 8:34 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,245,245,8:35 p.m. to 8:39 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,246,246,8:40 p.m. to 8:44 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,247,247,8:45 p.m. to 8:49 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,248,248,8:50 p.m. to 8:54 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,249,249,8:55 p.m. to 8:59 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,250,250,9:00 p.m. to 9:04 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,251,251,9:05 p.m. to 9:09 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,252,252,9:10 p.m. to 9:14 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,253,253,9:15 p.m. to 9:19 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,254,254,9:20 p.m. to 9:24 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,255,255,9:25 p.m. to 9:29 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,256,256,9:30 p.m. to 9:34 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,257,257,9:35 p.m. to 9:39 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,258,258,9:40 p.m. to 9:44 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,259,259,9:45 p.m. to 9:49 p.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,260,260,9:50 p.m. to 9:54 p.m.,PWGTP,,,,,,
