title,c_vintage,c_dataset,c_url,Sample,Estimate
Wave 3 Survey of Income and Program Participation - 1993 Panel: Extract Topical Modules,1993,sipp/topicalex/1993panel/wave3,https://api.census.gov/data/1993/sipp/topicalex/1993panel/wave3,,
Wave 5 Survey of Income and Program Participation - 1990 Panel: Research Topical Modules,1990,sipp/topicalres/1990panel/wave5,https://api.census.gov/data/1990/sipp/topicalres/1990panel/wave5,,
Wave 8 Survey of Income and Program Participation - 1991 Panel: Research Topical Modules,1991,sipp/topicalres/1991panel/wave8,https://api.census.gov/data/1991/sipp/topicalres/1991panel/wave8,,
Wave 5 Survey of Income and Program Participation - 1992 Panel: Research Topical Modules,1992,sipp/topicalres/1992panel/wave5,https://api.census.gov/data/1992/sipp/topicalres/1992panel/wave5,,
Wave 8 Survey of Income and Program Participation - 1992 Panel: Research Topical Modules,1992,sipp/topicalres/1992panel/wave8,https://api.census.gov/data/1992/sipp/topicalres/1992panel/wave8,,
Wave 5 Survey of Income and Program Participation - 1993 Panel: Research Topical Modules,1993,sipp/topicalres/1993panel/wave5,https://api.census.gov/data/1993/sipp/topicalres/1993panel/wave5,,
Wave 8 Survey of Income and Program Participation - 1993 Panel: Research Topical Modules,1993,sipp/topicalres/1993panel/wave8,https://api.census.gov/data/1993/sipp/topicalres/1993panel/wave8,,
Wave 8 Survey of Income and Program Participation - 2001 Panel: Research Topical Modules,2001,sipp/topicalres/2001panel/wave8,https://api.census.gov/data/2001/sipp/topicalres/2001panel/wave8,,
2010 Decennial Census of Population and Housing: Surnames,2010,surname,https://api.census.gov/data/2010/surname,,
2000 Decennial Census of Population and Housing: Surnames,2000,surname,https://api.census.gov/data/2000/surname,,
Annual Economic Surveys: Annual Survey of Manufactures Area,,timeseries/asm/area2012,https://api.census.gov/data/<NA>/timeseries/asm/area2012,,
Economic Surveys: Annual Survey of Manufactures: Annual Survey of Manufactures Area,,timeseries/asm/area2017,https://api.census.gov/data/<NA>/timeseries/asm/area2017,,
Annual Economic Surveys: Annual Survey of Manufactures Benchmark 2017,,timeseries/asm/benchmark2017,https://api.census.gov/data/<NA>/timeseries/asm/benchmark2017,,
Time Series Annual Survey of Manufactures: Statistics for Industry Groups and Industries,,timeseries/asm/industry,https://api.census.gov/data/<NA>/timeseries/asm/industry,,
Time Series Annual Survey of Manufactures: Value of Shipments for Product Classes,,timeseries/asm/product,https://api.census.gov/data/<NA>/timeseries/asm/product,,
Time Series Annual Survey of Manufactures: Statistics for All Manufacturing by State,,timeseries/asm/state,https://api.census.gov/data/<NA>/timeseries/asm/state,,
Annual Economic Surveys: Annual Survey of Manufactures Value,,timeseries/asm/value2012,https://api.census.gov/data/<NA>/timeseries/asm/value2012,,
Economic Surveys: Annual Survey of Manufactures: Annual Survey of Manufactures Value,,timeseries/asm/value2017,https://api.census.gov/data/<NA>/timeseries/asm/value2017,,
Time Series: Business Dynamics Statistics,,timeseries/bds,https://api.census.gov/data/<NA>/timeseries/bds,,
"Time Series Economic Indicators Time Series -: Advance Report on Durable Goods Manufacturers' Shipments, Inventories, and Orders",,timeseries/eits/advm3,https://api.census.gov/data/<NA>/timeseries/eits/advm3,,
Time Series Economic Indicators Time Series -: Business Formation Statistics,,timeseries/eits/bfs,https://api.census.gov/data/<NA>/timeseries/eits/bfs,,
Time Series Economic Indicators Time Series -: U.S. International Trade in Goods and Services,,timeseries/eits/ftd,https://api.census.gov/data/<NA>/timeseries/eits/ftd,,
Advance U.S. International Trade in Goods,,timeseries/eits/ftdadv,https://api.census.gov/data/<NA>/timeseries/eits/ftdadv,,
Time Series Economic Indicators Time Series -: Housing Vacancies and Homeownership,,timeseries/eits/hv,https://api.census.gov/data/<NA>/timeseries/eits/hv,,
"Time Series Economic Indicators Time Series -: Manufacturers Shipments, Inventories, and Orders",,timeseries/eits/m3,https://api.census.gov/data/<NA>/timeseries/eits/m3,,
Time Series Economic Indicators Time Series -: Advance Monthly Sales for Retail and Food Services,,timeseries/eits/marts,https://api.census.gov/data/<NA>/timeseries/eits/marts,,
Time Series Economic Indicators Time Series -: Manufactured Homes Survey,,timeseries/eits/mhs,https://api.census.gov/data/<NA>/timeseries/eits/mhs,,
Time Series Economic Indicators Time Series -: Manufactured Housing Survey (2014-Present),,timeseries/eits/mhs2,https://api.census.gov/data/<NA>/timeseries/eits/mhs2,,
Time Series Economic Indicators Time Series -: Monthly Retail Trade and Food Services,,timeseries/eits/mrts,https://api.census.gov/data/<NA>/timeseries/eits/mrts,,
Time Series Economic Indicators Time Series -: Advance Retail Inventories,,timeseries/eits/mrtsadv,https://api.census.gov/data/<NA>/timeseries/eits/mrtsadv,,
Time Series Economic Indicators Time Series -: Manufacturing and Trade Inventories and Sales,,timeseries/eits/mtis,https://api.census.gov/data/<NA>/timeseries/eits/mtis,,
Time Series Economic Indicators Time Series -: Monthly Wholesale Trade: Sales and Inventories,,timeseries/eits/mwts,https://api.census.gov/data/<NA>/timeseries/eits/mwts,,
Time Series Economic Indicators Time Series -: Advance Wholesale Inventories,,timeseries/eits/mwtsadv,https://api.census.gov/data/<NA>/timeseries/eits/mwtsadv,,
Time Series Economic Indicators Time Series -: Quarterly Financial Report,,timeseries/eits/qfr,https://api.census.gov/data/<NA>/timeseries/eits/qfr,,
Time Series Economic Indicators Time Series -: Quarterly Survey of Public Pensions,,timeseries/eits/qpr,https://api.census.gov/data/<NA>/timeseries/eits/qpr,,
Time Series Economic Indicators Time Series -: Quarterly Services Survey,,timeseries/eits/qss,https://api.census.gov/data/<NA>/timeseries/eits/qss,,
Time Series Economic Indicators Time Series -: Quarterly Summary of State and Local Taxes,,timeseries/eits/qtax,https://api.census.gov/data/<NA>/timeseries/eits/qtax,,
Time Series Economic Indicators Time Series -: New Residential Construction,,timeseries/eits/resconst,https://api.census.gov/data/<NA>/timeseries/eits/resconst,,
Time Series Economic Indicators Time Series -: New Home Sales,,timeseries/eits/ressales,https://api.census.gov/data/<NA>/timeseries/eits/ressales,,
Time Series Economic Indicators Time Series -: Construction Spending,,timeseries/eits/vip,https://api.census.gov/data/<NA>/timeseries/eits/vip,,
Public Sector: Public Sector Surveys,,timeseries/govs,https://api.census.gov/data/<NA>/timeseries/govs,,
Time Series Small Area Health Insurance Estimates,,timeseries/healthins/sahie,https://api.census.gov/data/<NA>/timeseries/healthins/sahie,,
Household Pulse Survey,,timeseries/hhpulse,https://api.census.gov/data/<NA>/timeseries/hhpulse,,
Household Pulse Survey: Coronavirus (COVID-19) Pandemic and Recovery,,timeseries/hps,https://api.census.gov/data/<NA>/timeseries/hps,,
Time Series International Database: International Populations by Single Year of Age and Sex,,timeseries/idb/1year,https://api.census.gov/data/<NA>/timeseries/idb/1year,,
Time Series International Database 5-Year Age Groups and Sex and Other Demographic Variables,,timeseries/idb/5year,https://api.census.gov/data/<NA>/timeseries/idb/5year,,
Time Series International Trade: Monthly U.S. Exports by End-use Code,,timeseries/intltrade/exports/enduse,https://api.census.gov/data/<NA>/timeseries/intltrade/exports/enduse,,
BETA - Time Series International Trade: Monthly U.S. Exports by End-use Code,,timeseries/intltrade/exports/enduseexport,https://api.census.gov/data/<NA>/timeseries/intltrade/exports/enduseexport,,
Time Series International Trade: Monthly U.S. Exports by Advanced Technology Code,,timeseries/intltrade/exports/hitech,https://api.census.gov/data/<NA>/timeseries/intltrade/exports/hitech,,
BETA - Time Series International Trade: Monthly U.S. Exports by Advanced Technology Code,,timeseries/intltrade/exports/hitechexport,https://api.census.gov/data/<NA>/timeseries/intltrade/exports/hitechexport,,
Time Series International Trade: Monthly U.S. Exports by Harmonized System (HS) Code,,timeseries/intltrade/exports/hs,https://api.census.gov/data/<NA>/timeseries/intltrade/exports/hs,,
BETA - Time Series International Trade: Monthly U.S. Exports by Harmonized System (HS) Code,,timeseries/intltrade/exports/hsexport,https://api.census.gov/data/<NA>/timeseries/intltrade/exports/hsexport,,
Time Series International Trade: Monthly U.S. Exports by North American Industry Classification System (NAICS) Code,,timeseries/intltrade/exports/naics,https://api.census.gov/data/<NA>/timeseries/intltrade/exports/naics,,
BETA-Time Series International Trade: Monthly U.S. Exports by North American Industry Classification System (NAICS) Code,,timeseries/intltrade/exports/naicsexport,https://api.census.gov/data/<NA>/timeseries/intltrade/exports/naicsexport,,
Time Series International Trade: Monthly U.S. Exports by Port and Harmonized System (HS) Code,,timeseries/intltrade/exports/porths,https://api.census.gov/data/<NA>/timeseries/intltrade/exports/porths,,
BETA - Time Series International Trade: Monthly U.S. Exports by Port and Harmonized System (HS) Code,,timeseries/intltrade/exports/porthsexport,https://api.census.gov/data/<NA>/timeseries/intltrade/exports/porthsexport,,
Time Series International Trade: Monthly U.S. Exports by Standard International Trade Classification (SITC) Code,,timeseries/intltrade/exports/sitc,https://api.census.gov/data/<NA>/timeseries/intltrade/exports/sitc,,
BETA - Time Series International Trade: Monthly U.S. Exports by Standard International Trade Classification (SITC) Code,,timeseries/intltrade/exports/sitcexport,https://api.census.gov/data/<NA>/timeseries/intltrade/exports/sitcexport,,
Time Series International Trade: Monthly U.S. Exports by State and Harmonized System (HS) Code,,timeseries/intltrade/exports/statehs,https://api.census.gov/data/<NA>/timeseries/intltrade/exports/statehs,,
BETA - Time Series International Trade: Monthly U.S. Exports by State and Harmonized System (HS) Code,,timeseries/intltrade/exports/statehsexport,https://api.census.gov/data/<NA>/timeseries/intltrade/exports/statehsexport,,
Time Series International Trade: Monthly U.S. Exports by State and North American Industry Classification System (NAICS),,timeseries/intltrade/exports/statenaics,https://api.census.gov/data/<NA>/timeseries/intltrade/exports/statenaics,,
BETA-Time Series International Trade: Monthly U.S. Exports by State and North American Industry Classification System (NAICS),,timeseries/intltrade/exports/statenaicsexport,https://api.census.gov/data/<NA>/timeseries/intltrade/exports/statenaicsexport,,
Time Series International Trade: Monthly U.S. Exports by Department of Agriculture Code,,timeseries/intltrade/exports/usda,https://api.census.gov/data/<NA>/timeseries/intltrade/exports/usda,,
BETA - Time Series International Trade: Monthly U.S. Exports by Department of Agriculture Code,,timeseries/intltrade/exports/usdaexport,https://api.census.gov/data/<NA>/timeseries/intltrade/exports/usdaexport,,
Time Series International Trade: Monthly U.S. Imports by End-use Code,,timeseries/intltrade/imports/enduse,https://api.census.gov/data/<NA>/timeseries/intltrade/imports/enduse,,
BETA-Time Series International Trade: Monthly U.S. Imports by End-use Code,,timeseries/intltrade/imports/enduseimport,https://api.census.gov/data/<NA>/timeseries/intltrade/imports/enduseimport,,
Time Series International Trade: Monthly U.S. Imports by Advanced Technology Code,,timeseries/intltrade/imports/hitech,https://api.census.gov/data/<NA>/timeseries/intltrade/imports/hitech,,
BETA-Time Series International Trade: Monthly U.S. Imports by Advanced Technology Code,,timeseries/intltrade/imports/hitechimport,https://api.census.gov/data/<NA>/timeseries/intltrade/imports/hitechimport,,
Time Series International Trade: Monthly U.S. Imports by Harmonized System (HS) Code,,timeseries/intltrade/imports/hs,https://api.census.gov/data/<NA>/timeseries/intltrade/imports/hs,,
BETA-Time Series International Trade: Monthly U.S. Imports by Harmonized System (HS) Code,,timeseries/intltrade/imports/hsimport,https://api.census.gov/data/<NA>/timeseries/intltrade/imports/hsimport,,
Time Series International Trade: Monthly U.S. Imports by North American Industry Classification System (NAICS) Code,,timeseries/intltrade/imports/naics,https://api.census.gov/data/<NA>/timeseries/intltrade/imports/naics,,
BETA-Time Series International Trade: Monthly U.S. Imports by North American Industry Classification System (NAICS) Code,,timeseries/intltrade/imports/naicsimport,https://api.census.gov/data/<NA>/timeseries/intltrade/imports/naicsimport,,
Time Series International Trade: Monthly U.S. Imports by Port and Harmonized System (HS) Code,,timeseries/intltrade/imports/porths,https://api.census.gov/data/<NA>/timeseries/intltrade/imports/porths,,
BETA-Time Series International Trade: Monthly U.S. Imports by Port and Harmonized System (HS) Code,,timeseries/intltrade/imports/porthsimport,https://api.census.gov/data/<NA>/timeseries/intltrade/imports/porthsimport,,
Time Series International Trade: Monthly U.S. Imports by Standard International Trade Classification (SITC) Code,,timeseries/intltrade/imports/sitc,https://api.census.gov/data/<NA>/timeseries/intltrade/imports/sitc,,
BETA-Time Series International Trade: Monthly U.S. Imports by Standard International Trade Classification (SITC) Code,,timeseries/intltrade/imports/sitcimport,https://api.census.gov/data/<NA>/timeseries/intltrade/imports/sitcimport,,
Time Series International Trade: Monthly U.S. Imports by State and Harmonized System (HS) Code,,timeseries/intltrade/imports/statehs,https://api.census.gov/data/<NA>/timeseries/intltrade/imports/statehs,,
BETA-Time Series International Trade: Monthly U.S. Imports by State and Harmonized System (HS) Code,,timeseries/intltrade/imports/statehsimport,https://api.census.gov/data/<NA>/timeseries/intltrade/imports/statehsimport,,
Time Series International Trade: Monthly U.S. Imports by State and North American Industry Classification System (NAICS),,timeseries/intltrade/imports/statenaics,https://api.census.gov/data/<NA>/timeseries/intltrade/imports/statenaics,,
BETA-Time Series International Trade: Monthly U.S. Imports by State and North American Industry Classification System (NAICS),,timeseries/intltrade/imports/statenaicsimport,https://api.census.gov/data/<NA>/timeseries/intltrade/imports/statenaicsimport,,
Time Series International Trade: Monthly U.S. Imports by Department of Agriculture Code,,timeseries/intltrade/imports/usda,https://api.census.gov/data/<NA>/timeseries/intltrade/imports/usda,,
BETA-Time Series International Trade: Monthly U.S. Imports by Department of Agriculture Code,,timeseries/intltrade/imports/usdaimport,https://api.census.gov/data/<NA>/timeseries/intltrade/imports/usdaimport,,
Time Series Current Population Survey: Poverty Status,,timeseries/poverty/histpov2,https://api.census.gov/data/<NA>/timeseries/poverty/histpov2,,
Time Series Small Area Income and Poverty Estimates: State and County,,timeseries/poverty/saipe,https://api.census.gov/data/<NA>/timeseries/poverty/saipe,,
Time Series Small Area Income and Poverty Estimates: School Districts,,timeseries/poverty/saipe/schdist,https://api.census.gov/data/<NA>/timeseries/poverty/saipe/schdist,,
Post-Secondary Employment Outcomes (PSEO) - Earnings,,timeseries/pseo/earnings,https://api.census.gov/data/<NA>/timeseries/pseo/earnings,,
Post-Secondary Employment Outcomes (PSEO) - Flows,,timeseries/pseo/flows,https://api.census.gov/data/<NA>/timeseries/pseo/flows,,
Time Series Longitudinal Employer-Household Dynamics - QWI: Race by Ethnicity,,timeseries/qwi/rh,https://api.census.gov/data/<NA>/timeseries/qwi/rh,,
Time Series Longitudinal Employer-Household Dynamics - QWI: Sex by Age,,timeseries/qwi/sa,https://api.census.gov/data/<NA>/timeseries/qwi/sa,,
Time Series Longitudinal Employer-Household Dynamics - QWI: Sex by Education,,timeseries/qwi/se,https://api.census.gov/data/<NA>/timeseries/qwi/se,,
